"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 16 01:57:30 GMT 2021","Sat Oct 16 01:57:31 GMT 2021","1720","SHAFT: Custom Suite","SHAFT: Custom Test","api.transactions.tests.TransactionTest","api.transactions.tests.TransactionTest","testChannelIsNotEmpty","testChannelIsNotEmpty",""
"passed","Sat Oct 16 01:57:32 GMT 2021","Sat Oct 16 01:57:40 GMT 2021","8088","SHAFT: Custom Suite","SHAFT: Custom Test","api.transactions.tests.TransactionTest","api.transactions.tests.TransactionTest","testSuccessTransaction","testSuccessTransaction",""
"passed","Sat Oct 16 01:57:40 GMT 2021","Sat Oct 16 01:57:40 GMT 2021","55","SHAFT: Custom Suite","SHAFT: Custom Test","api.transactions.tests.TransactionTest","api.transactions.tests.TransactionTest","testTransactionIdIsNotEmpty","testTransactionIdIsNotEmpty",""
"passed","Sat Oct 16 01:57:40 GMT 2021","Sat Oct 16 01:57:40 GMT 2021","16","SHAFT: Custom Suite","SHAFT: Custom Test","api.transactions.tests.TransactionTest","api.transactions.tests.TransactionTest","testTypeIsNotEmpty","testTypeIsNotEmpty",""
"passed","Sat Oct 16 01:57:32 GMT 2021","Sat Oct 16 01:57:32 GMT 2021","48","SHAFT: Custom Suite","SHAFT: Custom Test","api.transactions.tests.TransactionTest","api.transactions.tests.TransactionTest","testMerchantCategoryCodeIsNotEmpty","testMerchantCategoryCodeIsNotEmpty",""
